# iter,cost,accuracy_train,auc_train,accuracy_val,auc_val,f1_train,f1_val,auc_pr_train,auc_pr_val,bias
0,0.61434398125,0.33333333333,0.13762446657,0.24000000000,0.10256410256,0.00000000000,0.00000000000,0.32132797341,0.33909841273,0.00000000000
1,0.59363368860,0.40000000000,0.14153627312,0.40000000000,0.15705128205,0.04255319149,0.00000000000,0.32226481515,0.35116407812,0.00000000000
2,0.59806977784,0.45333333333,0.16038406828,0.48000000000,0.11858974359,0.04651162791,0.13333333333,0.33053970295,0.40243287732,0.00000000000
3,0.58432826947,0.48000000000,0.14509246088,0.44000000000,0.08974358974,0.04878048780,0.00000000000,0.32682217822,0.33256196741,0.00000000000
4,0.62470381759,0.34666666667,0.10846372688,0.40000000000,0.11217948718,0.00000000000,0.00000000000,0.31830332375,0.33767099188,0.00000000000
5,0.62700026223,0.41333333333,0.13015647226,0.40000000000,0.24358974359,0.00000000000,0.00000000000,0.31958185715,0.37602197940,0.00000000000
6,0.60506497978,0.41333333333,0.09992887624,0.40000000000,0.16346153846,0.04347826087,0.00000000000,0.31480705423,0.35177523278,0.00000000000
7,0.59397456609,0.42666666667,0.19559032717,0.44000000000,0.08012820513,0.04444444444,0.00000000000,0.33728082989,0.33392589532,0.00000000000
8,0.59555466797,0.44000000000,0.19416785206,0.32000000000,0.09294871795,0.04545454545,0.00000000000,0.33691447223,0.33292238866,0.00000000000
9,0.57938439105,0.42666666667,0.17389758179,0.32000000000,0.12179487179,0.04444444444,0.00000000000,0.35429133222,0.33997292924,0.00000000000
10,0.57836090763,0.45333333333,0.17923186344,0.40000000000,0.10897435897,0.08888888889,0.00000000000,0.33300971380,0.33966622099,0.00000000000
11,0.59613090030,0.46666666667,0.14118065434,0.32000000000,0.10256410256,0.04761904762,0.00000000000,0.32591478703,0.33758336004,0.00000000000
12,0.58536761029,0.38666666667,0.11237553343,0.44000000000,0.09935897436,0.00000000000,0.00000000000,0.31572888136,0.33498075275,0.00000000000
13,0.57704179645,0.41333333333,0.19310099573,0.32000000000,0.01923076923,0.04347826087,0.00000000000,0.33840240354,0.32132894353,0.00000000000
14,0.58706595102,0.42666666667,0.21479374111,0.48000000000,0.23717948718,0.04444444444,0.00000000000,0.34128201060,0.37288464884,0.00000000000
15,0.54377430103,0.50666666667,0.28378378378,0.36000000000,0.12820512821,0.05128205128,0.00000000000,0.39215973450,0.34379883462,0.00000000000
16,0.52016379870,0.48000000000,0.35775248933,0.48000000000,0.21153846154,0.13333333333,0.00000000000,0.44403049512,0.36765264136,0.00000000000
17,0.53676389568,0.46666666667,0.29409672831,0.44000000000,0.15064102564,0.04761904762,0.00000000000,0.37283553402,0.35326134771,0.00000000000
18,0.51643891482,0.48000000000,0.33392603129,0.48000000000,0.39743589744,0.04878048780,0.00000000000,0.39675296327,0.56310771580,0.00000000000
19,0.51655385174,0.49333333333,0.48790896159,0.44000000000,0.36538461538,0.00000000000,0.00000000000,0.46510057495,0.44857945757,0.00000000000
