# iter,cost,accuracy_train,auc_train,accuracy_val,auc_val,f1_train,f1_val,auc_pr_train,auc_pr_val,bias
0,0.56606287827,0.41333333333,0.16071428571,0.32000000000,0.03333333333,0.04347826087,0.00000000000,0.30486922396,0.39267315615,0.00000000000
1,0.59562425623,0.41333333333,0.14607142857,0.28000000000,0.19333333333,0.04347826087,0.00000000000,0.30213045749,0.43159750795,0.00000000000
2,0.57937103440,0.42666666667,0.06892857143,0.36000000000,0.23666666667,0.04444444444,0.00000000000,0.28889580713,0.44757109455,0.00000000000
3,0.55118726019,0.41333333333,0.14964285714,0.32000000000,0.22000000000,0.04347826087,0.00000000000,0.30215054998,0.43826364883,0.00000000000
4,0.55752743550,0.41333333333,0.12821428571,0.32000000000,0.16000000000,0.00000000000,0.00000000000,0.29763828207,0.42150698436,0.00000000000
5,0.57577826450,0.46666666667,0.17321428571,0.32000000000,0.16666666667,0.09090909091,0.00000000000,0.35741518833,0.42050969326,0.00000000000
6,0.56882198463,0.49333333333,0.20678571429,0.40000000000,0.14000000000,0.00000000000,0.00000000000,0.31949040457,0.41532192587,0.00000000000
7,0.53514031493,0.52000000000,0.23678571429,0.36000000000,0.16333333333,0.05263157895,0.00000000000,0.32958684888,0.42298785908,0.00000000000
8,0.50058530190,0.49333333333,0.33892857143,0.40000000000,0.32000000000,0.09523809524,0.11764705882,0.37351845993,0.48862355036,0.00000000000
9,0.52125352801,0.54666666667,0.44857142857,0.44000000000,0.26000000000,0.15000000000,0.12500000000,0.48206691792,0.53220544362,0.00000000000
10,0.49056772207,0.53333333333,0.30250000000,0.40000000000,0.23000000000,0.10256410256,0.00000000000,0.37439830089,0.44348077038,0.00000000000
11,0.51380609291,0.54666666667,0.33321428571,0.36000000000,0.48000000000,0.10526315789,0.00000000000,0.41476722524,0.55865760128,0.00000000000
12,0.48738087909,0.50666666667,0.32035714286,0.32000000000,0.18333333333,0.09756097561,0.00000000000,0.35905764389,0.43440256237,0.00000000000
13,0.51235164816,0.48000000000,0.26785714286,0.44000000000,0.25000000000,0.00000000000,0.12500000000,0.33742854311,0.51949467270,0.00000000000
14,0.51682219505,0.54666666667,0.50535714286,0.32000000000,0.45333333333,0.10526315789,0.00000000000,0.48839248254,0.53259040599,0.00000000000
15,0.49454572946,0.53333333333,0.43428571429,0.48000000000,0.64333333333,0.10256410256,0.23529411765,0.46988681767,0.75105765796,0.00000000000
16,0.50635911422,0.53333333333,0.44357142857,0.40000000000,0.49000000000,0.05405405405,0.11764705882,0.47619023353,0.55669409141,0.00000000000
17,0.49199399997,0.53333333333,0.45142857143,0.44000000000,0.47666666667,0.10256410256,0.12500000000,0.49808969699,0.66959011151,0.00000000000
18,0.51015122415,0.53333333333,0.48142857143,0.44000000000,0.56666666667,0.14634146341,0.12500000000,0.48302120565,0.70160619337,0.00000000000
19,0.48674032157,0.54666666667,0.51678571429,0.52000000000,0.72000000000,0.15000000000,0.33333333333,0.52842483465,0.82790869963,0.00000000000
20,0.48190084279,0.60000000000,0.46464285714,0.40000000000,0.61333333333,0.25000000000,0.00000000000,0.56197382514,0.74990662151,0.00000000000
21,0.45302008875,0.53333333333,0.48857142857,0.48000000000,0.67000000000,0.05405405405,0.23529411765,0.45483492208,0.80971903929,0.00000000000
22,0.49266159571,0.56000000000,0.43000000000,0.32000000000,0.43333333333,0.15384615385,0.10526315789,0.46335996456,0.52363308651,0.00000000000
23,0.47252618526,0.56000000000,0.54285714286,0.52000000000,0.73666666667,0.19512195122,0.33333333333,0.57177562687,0.84157366658,0.00000000000
24,0.46477426404,0.56000000000,0.44142857143,0.44000000000,0.64000000000,0.15384615385,0.12500000000,0.48392533871,0.73173653556,0.00000000000
25,0.46565674585,0.58666666667,0.51857142857,0.52000000000,0.77666666667,0.20512820513,0.33333333333,0.57153022200,0.85628129925,0.00000000000
26,0.46191946794,0.50666666667,0.50821428571,0.40000000000,0.61000000000,0.00000000000,0.00000000000,0.45044630392,0.67593878947,0.00000000000
27,0.47130128069,0.57333333333,0.54428571429,0.44000000000,0.61666666667,0.20000000000,0.12500000000,0.56030423232,0.72480206672,0.00000000000
28,0.45959139716,0.53333333333,0.49107142857,0.52000000000,0.69666666667,0.05405405405,0.33333333333,0.50185654900,0.82185589138,0.00000000000
29,0.44915732204,0.56000000000,0.63214285714,0.44000000000,0.61333333333,0.10810810811,0.12500000000,0.65868578798,0.68671230947,0.00000000000
30,0.45337890368,0.54666666667,0.58071428571,0.40000000000,0.63666666667,0.10526315789,0.00000000000,0.57862830361,0.78413125479,0.00000000000
31,0.43969976296,0.57333333333,0.55857142857,0.40000000000,0.66000000000,0.15789473684,0.00000000000,0.60170460690,0.76240440703,0.00000000000
32,0.42997725897,0.56000000000,0.61571428571,0.44000000000,0.91000000000,0.10810810811,0.12500000000,0.66027527800,0.93066335711,0.00000000000
33,0.44963542897,0.56000000000,0.68571428571,0.56000000000,0.62666666667,0.10810810811,0.42105263158,0.68678719842,0.79080406593,0.00000000000
34,0.43397590307,0.54666666667,0.73214285714,0.40000000000,0.81333333333,0.05555555556,0.00000000000,0.68808854289,0.88923291250,0.00000000000
35,0.42969168370,0.57333333333,0.68750000000,0.44000000000,0.88000000000,0.15789473684,0.12500000000,0.66511733615,0.93529719549,0.00000000000
36,0.42350761922,0.53333333333,0.81857142857,0.40000000000,0.85000000000,0.00000000000,0.00000000000,0.76049179164,0.90261307131,0.00000000000
37,0.42980023710,0.54666666667,0.72785714286,0.44000000000,0.81333333333,0.05555555556,0.12500000000,0.75498788009,0.87727440946,0.00000000000
38,0.42919811741,0.53333333333,0.80785714286,0.44000000000,0.75000000000,0.00000000000,0.12500000000,0.83351597539,0.84022775703,0.00000000000
39,0.43261864220,0.53333333333,0.75607142857,0.40000000000,0.88000000000,0.00000000000,0.00000000000,0.79117085473,0.93865157260,0.00000000000
40,0.41937444017,0.56000000000,0.82392857143,0.44000000000,0.79333333333,0.10810810811,0.12500000000,0.84970724071,0.82009733358,0.00000000000
41,0.41699912451,0.53333333333,0.74928571429,0.40000000000,0.89333333333,0.00000000000,0.00000000000,0.78451893127,0.94533672923,0.00000000000
42,0.43049230926,0.57333333333,0.79178571429,0.40000000000,0.96000000000,0.15789473684,0.00000000000,0.80472209759,0.97450531495,0.00000000000
43,0.43934391913,0.53333333333,0.81464285714,0.40000000000,0.92666666667,0.00000000000,0.00000000000,0.82438586779,0.95805690225,0.00000000000
44,0.43256953587,0.54666666667,0.84928571429,0.40000000000,0.83333333333,0.05555555556,0.00000000000,0.86771109476,0.90485203667,0.00000000000
45,0.41070662971,0.54666666667,0.86892857143,0.44000000000,0.93333333333,0.05555555556,0.12500000000,0.89686069701,0.95660762727,0.00000000000
46,0.40892318092,0.56000000000,0.77535714286,0.44000000000,0.92333333333,0.10810810811,0.12500000000,0.80395271645,0.95788277082,0.00000000000
47,0.42805882942,0.53333333333,0.79214285714,0.44000000000,0.84666666667,0.00000000000,0.12500000000,0.80618915212,0.91218302166,0.00000000000
48,0.41366254442,0.56000000000,0.82857142857,0.52000000000,0.90333333333,0.10810810811,0.33333333333,0.84565720939,0.94524846069,0.00000000000
49,0.40975942054,0.56000000000,0.77750000000,0.44000000000,0.87000000000,0.10810810811,0.12500000000,0.82337706060,0.93233964104,0.00000000000
50,0.41701912153,0.53333333333,0.85750000000,0.40000000000,0.90666666667,0.00000000000,0.00000000000,0.87176883041,0.94401982835,0.00000000000
51,0.41806581291,0.54666666667,0.73142857143,0.48000000000,0.91666666667,0.05555555556,0.23529411765,0.76264197066,0.94437997188,0.00000000000
52,0.41066761056,0.54666666667,0.84428571429,0.44000000000,0.93333333333,0.05555555556,0.12500000000,0.83644298065,0.97277777778,0.00000000000
53,0.41525374567,0.54666666667,0.83500000000,0.40000000000,0.80666666667,0.05555555556,0.00000000000,0.88131493102,0.90206994760,0.00000000000
54,0.41880269701,0.54666666667,0.85964285714,0.40000000000,0.76000000000,0.05555555556,0.00000000000,0.87949423391,0.78936717050,0.00000000000
55,0.42175780974,0.56000000000,0.88142857143,0.40000000000,1.00000000000,0.10810810811,0.00000000000,0.89863006046,1.00000000000,0.00000000000
56,0.42245236847,0.53333333333,0.83857142857,0.40000000000,0.88000000000,0.00000000000,0.00000000000,0.87358389738,0.91769258519,0.00000000000
57,0.42018749392,0.56000000000,0.83321428571,0.40000000000,0.91333333333,0.10810810811,0.00000000000,0.85341087143,0.95370777371,0.00000000000
58,0.42325806391,0.56000000000,0.86107142857,0.40000000000,0.92000000000,0.10810810811,0.00000000000,0.85801293723,0.94682653418,0.00000000000
59,0.43080637258,0.53333333333,0.93821428571,0.40000000000,0.88666666667,0.00000000000,0.00000000000,0.93037071871,0.93569812540,0.00000000000
60,0.42642003852,0.53333333333,0.89392857143,0.40000000000,0.97666666667,0.00000000000,0.00000000000,0.90356498994,0.98710010320,0.00000000000
61,0.42863066340,0.54666666667,0.79464285714,0.40000000000,0.89000000000,0.05555555556,0.00000000000,0.82882100814,0.93855597375,0.00000000000
62,0.41937949198,0.53333333333,0.90535714286,0.40000000000,0.95333333333,0.00000000000,0.00000000000,0.90795855892,0.97334650729,0.00000000000
63,0.43063514910,0.53333333333,0.87500000000,0.40000000000,0.96000000000,0.00000000000,0.00000000000,0.89243950445,0.97602681918,0.00000000000
64,0.43709169158,0.53333333333,0.89892857143,0.40000000000,0.97333333333,0.00000000000,0.00000000000,0.91804726517,0.98557504873,0.00000000000
65,0.43623578767,0.53333333333,0.88964285714,0.40000000000,0.98000000000,0.00000000000,0.00000000000,0.90113620420,0.98730859010,0.00000000000
66,0.44017054861,0.53333333333,0.87142857143,0.40000000000,0.94333333333,0.00000000000,0.00000000000,0.89485957237,0.96604190214,0.00000000000
67,0.43836972304,0.53333333333,0.85250000000,0.40000000000,0.94666666667,0.00000000000,0.00000000000,0.87846738820,0.96800462695,0.00000000000
68,0.44738580231,0.53333333333,0.92964285714,0.40000000000,0.94333333333,0.00000000000,0.00000000000,0.92390807823,0.96643414878,0.00000000000
69,0.43622934064,0.53333333333,0.90392857143,0.40000000000,0.99333333333,0.00000000000,0.00000000000,0.91745837886,0.99569444444,0.00000000000
70,0.43084027650,0.53333333333,0.89035714286,0.40000000000,0.99333333333,0.00000000000,0.00000000000,0.90974928565,0.99569444444,0.00000000000
71,0.43553968250,0.53333333333,0.90500000000,0.40000000000,0.97000000000,0.00000000000,0.00000000000,0.92332664098,0.98072954823,0.00000000000
72,0.43410197664,0.54666666667,0.92892857143,0.40000000000,0.97000000000,0.05555555556,0.00000000000,0.94059996151,0.98041909071,0.00000000000
73,0.43374207656,0.53333333333,0.95250000000,0.40000000000,1.00000000000,0.00000000000,0.00000000000,0.95957649661,1.00000000000,0.00000000000
74,0.42901201912,0.53333333333,0.92285714286,0.40000000000,0.87333333333,0.00000000000,0.00000000000,0.93076991957,0.93669508836,0.00000000000
75,0.43737080732,0.53333333333,0.88142857143,0.40000000000,1.00000000000,0.00000000000,0.00000000000,0.89057641871,1.00000000000,0.00000000000
76,0.44498642193,0.54666666667,0.89714285714,0.40000000000,0.95000000000,0.05555555556,0.00000000000,0.91860031931,0.96146609926,0.00000000000
77,0.43695216088,0.53333333333,0.93785714286,0.40000000000,1.00000000000,0.00000000000,0.00000000000,0.94247420207,1.00000000000,0.00000000000
78,0.44712979398,0.53333333333,0.91535714286,0.40000000000,0.92000000000,0.00000000000,0.00000000000,0.93045983282,0.95994987469,0.00000000000
79,0.42736213584,0.54666666667,0.92428571429,0.40000000000,1.00000000000,0.05555555556,0.00000000000,0.93570992238,1.00000000000,0.00000000000
80,0.43191835039,0.54666666667,0.93357142857,0.40000000000,0.98000000000,0.05555555556,0.00000000000,0.95081158171,0.98730859010,0.00000000000
81,0.43061475825,0.53333333333,0.93214285714,0.40000000000,0.97333333333,0.00000000000,0.00000000000,0.94046368639,0.98080433455,0.00000000000
82,0.42466521409,0.53333333333,0.94857142857,0.40000000000,0.96333333333,0.00000000000,0.00000000000,0.94827082123,0.97965608466,0.00000000000
