# iter,cost,accuracy_train,auc_train,accuracy_val,auc_val,f1_train,f1_val,auc_pr_train,auc_pr_val,bias
0,0.62591068507,0.37333333333,0.17929292929,0.56000000000,0.07352941176,0.04081632653,0.00000000000,0.38862801715,0.18502969286,0.00000000000
1,0.60951875740,0.37333333333,0.17676767677,0.56000000000,0.02941176471,0.04081632653,0.00000000000,0.39118599481,0.18180069306,0.00000000000
2,0.62778144807,0.36000000000,0.18795093795,0.52000000000,0.02573529412,0.00000000000,0.00000000000,0.39229401063,0.18094177493,0.00000000000
3,0.63535344710,0.34666666667,0.10461760462,0.56000000000,0.19117647059,0.03921568627,0.00000000000,0.36964006949,0.20233883445,0.00000000000
4,0.62163751440,0.36000000000,0.20093795094,0.52000000000,0.18382352941,0.04000000000,0.00000000000,0.39654065941,0.19985517089,0.00000000000
5,0.59814366760,0.37333333333,0.19877344877,0.56000000000,0.18382352941,0.04081632653,0.00000000000,0.39493928164,0.19920715524,0.00000000000
6,0.59082394068,0.34666666667,0.23629148629,0.64000000000,0.10294117647,0.03921568627,0.00000000000,0.40985450816,0.19091439473,0.00000000000
7,0.57698381019,0.38666666667,0.25901875902,0.32000000000,0.13235294118,0.11538461538,0.00000000000,0.42086082040,0.19339411637,0.00000000000
8,0.59403230328,0.42666666667,0.24531024531,0.52000000000,0.13970588235,0.12244897959,0.14285714286,0.44449029017,0.19269395761,0.00000000000
9,0.58708619399,0.40000000000,0.20454545455,0.60000000000,0.12867647059,0.00000000000,0.00000000000,0.39610520192,0.19290787492,0.00000000000
10,0.60952264492,0.33333333333,0.21103896104,0.52000000000,0.22058823529,0.00000000000,0.00000000000,0.39806783933,0.20613596171,0.00000000000
11,0.56347209282,0.34666666667,0.25865800866,0.60000000000,0.19852941176,0.00000000000,0.00000000000,0.41169210543,0.20879816432,0.00000000000
12,0.57874590678,0.33333333333,0.19733044733,0.40000000000,0.06250000000,0.03846153846,0.00000000000,0.39373423990,0.18454606191,0.00000000000
13,0.58881157908,0.33333333333,0.28968253968,0.40000000000,0.09191176471,0.03846153846,0.00000000000,0.42851670132,0.18769772030,0.00000000000
14,0.54199615719,0.34666666667,0.28210678211,0.48000000000,0.18014705882,0.10909090909,0.00000000000,0.42449453056,0.20181781986,0.00000000000
15,0.57921067604,0.37333333333,0.29256854257,0.24000000000,0.14338235294,0.11320754717,0.00000000000,0.45369636968,0.20016808289,0.00000000000
16,0.55581948041,0.46666666667,0.34668109668,0.56000000000,0.21323529412,0.28571428571,0.00000000000,0.49034054440,0.20618193702,0.00000000000
17,0.57551211589,0.44000000000,0.36868686869,0.56000000000,0.27205882353,0.25000000000,0.15384615385,0.50136667388,0.22479589877,0.00000000000
18,0.58273378137,0.36000000000,0.24386724387,0.44000000000,0.19117647059,0.07692307692,0.12500000000,0.41443100084,0.20148485497,0.00000000000
19,0.53506552214,0.42666666667,0.44516594517,0.40000000000,0.03676470588,0.27118644068,0.00000000000,0.49970190457,0.18256988919,0.00000000000
20,0.55524520233,0.41333333333,0.31746031746,0.44000000000,0.20588235294,0.24137931034,0.12500000000,0.45448033311,0.20447715665,0.00000000000
21,0.57388994913,0.33333333333,0.24242424242,0.60000000000,0.16911764706,0.16666666667,0.00000000000,0.41020635762,0.19668375815,0.00000000000
22,0.55793096872,0.32000000000,0.27633477633,0.48000000000,0.46691176471,0.19047619048,0.23529411765,0.42056506919,0.37530922058,0.00000000000
23,0.58187898295,0.37333333333,0.32323232323,0.44000000000,0.25367647059,0.31884057971,0.22222222222,0.45977990697,0.22094365930,0.00000000000
24,0.58105656146,0.34666666667,0.32251082251,0.52000000000,0.25000000000,0.14035087719,0.25000000000,0.43728764589,0.22966420971,0.00000000000
25,0.52656435223,0.46666666667,0.43470418470,0.44000000000,0.38235294118,0.47368421053,0.22222222222,0.50374297743,0.24668692570,0.00000000000
26,0.53333675612,0.42666666667,0.37193362193,0.56000000000,0.36764705882,0.45569620253,0.35294117647,0.50348246426,0.36553978253,0.00000000000
27,0.50666484936,0.48000000000,0.44047619048,0.20000000000,0.04044117647,0.45070422535,0.09090909091,0.57016104305,0.18167770134,0.00000000000
28,0.48966833029,0.37333333333,0.36363636364,0.36000000000,0.26102941176,0.38961038961,0.20000000000,0.50145588352,0.22953817957,0.00000000000
29,0.55947455564,0.41333333333,0.40584415584,0.52000000000,0.38602941176,0.37142857143,0.40000000000,0.55774363321,0.25394061485,0.00000000000
30,0.51795578385,0.52000000000,0.50432900433,0.40000000000,0.27573529412,0.50000000000,0.28571428571,0.54760551075,0.22070592943,0.00000000000
31,0.53414096722,0.52000000000,0.52597402597,0.48000000000,0.36764705882,0.52631578947,0.13333333333,0.56788782893,0.24295988132,0.00000000000
32,0.47669989049,0.46666666667,0.46176046176,0.32000000000,0.20220588235,0.42857142857,0.00000000000,0.56033027970,0.20420707463,0.00000000000
33,0.51026256834,0.45333333333,0.45129870130,0.40000000000,0.14338235294,0.40579710145,0.00000000000,0.61177003460,0.19764325757,0.00000000000
34,0.52209372868,0.44000000000,0.39754689755,0.44000000000,0.19852941176,0.43243243243,0.12500000000,0.50033054900,0.20251293765,0.00000000000
35,0.53695350184,0.46666666667,0.40367965368,0.48000000000,0.49264705882,0.44444444444,0.23529411765,0.49307416302,0.31097906973,0.00000000000
36,0.53543815591,0.45333333333,0.38528138528,0.44000000000,0.21323529412,0.36923076923,0.00000000000,0.47670794423,0.20594938824,0.00000000000
37,0.54549949652,0.37333333333,0.33513708514,0.48000000000,0.30514705882,0.27692307692,0.23529411765,0.44764373401,0.22791155598,0.00000000000
38,0.53156041975,0.46666666667,0.44588744589,0.40000000000,0.17647058824,0.42857142857,0.00000000000,0.54694759801,0.20003416105,0.00000000000
39,0.51638251680,0.49333333333,0.44949494949,0.60000000000,0.34191176471,0.44117647059,0.37500000000,0.58354309246,0.24924196918,0.00000000000
40,0.54725048273,0.36000000000,0.31168831169,0.48000000000,0.27205882353,0.29411764706,0.13333333333,0.44546507013,0.32442614978,0.00000000000
41,0.54736596241,0.44000000000,0.41738816739,0.52000000000,0.30514705882,0.30000000000,0.14285714286,0.52567360762,0.23948525782,0.00000000000
42,0.52522436475,0.50666666667,0.60461760462,0.48000000000,0.22794117647,0.41269841270,0.00000000000,0.66161984003,0.21062305055,0.00000000000
43,0.51706246628,0.54666666667,0.51623376623,0.44000000000,0.25000000000,0.45161290323,0.00000000000,0.63067608875,0.21423046046,0.00000000000
44,0.48347812089,0.46666666667,0.44155844156,0.64000000000,0.39338235294,0.39393939394,0.40000000000,0.55305109622,0.26677048043,0.00000000000
45,0.50201025019,0.45333333333,0.51010101010,0.48000000000,0.37500000000,0.32786885246,0.31578947368,0.58946727791,0.28147097920,0.00000000000
46,0.49777337732,0.53333333333,0.56637806638,0.56000000000,0.35294117647,0.52054794521,0.26666666667,0.65653157113,0.34815501266,0.00000000000
47,0.50009579887,0.41333333333,0.39321789322,0.32000000000,0.23529411765,0.43589743590,0.19047619048,0.54186489938,0.20843564283,0.00000000000
48,0.47737981098,0.65333333333,0.66702741703,0.76000000000,0.64338235294,0.67500000000,0.62500000000,0.75171815757,0.63622937218,0.00000000000
49,0.48381920960,0.62666666667,0.68867243867,0.56000000000,0.49264705882,0.68888888889,0.42105263158,0.75578859202,0.29202114621,0.00000000000
50,0.47182829143,0.60000000000,0.63924963925,0.44000000000,0.44117647059,0.64285714286,0.36363636364,0.72972432720,0.32432908351,0.00000000000
51,0.48276730043,0.54666666667,0.56746031746,0.52000000000,0.45220588235,0.64583333333,0.40000000000,0.61679725855,0.27316677807,0.00000000000
52,0.46508514500,0.57333333333,0.55158730159,0.44000000000,0.59926470588,0.65217391304,0.46153846154,0.55742701149,0.41687486737,0.00000000000
53,0.48905919802,0.53333333333,0.57720057720,0.48000000000,0.26838235294,0.61538461538,0.13333333333,0.66298330939,0.21751313491,0.00000000000
54,0.46432803880,0.54666666667,0.58549783550,0.20000000000,0.05882352941,0.62222222222,0.00000000000,0.68218975880,0.18870829762,0.00000000000
55,0.44060140102,0.46666666667,0.48160173160,0.48000000000,0.40808823529,0.55555555556,0.23529411765,0.61104627235,0.25846888619,0.00000000000
56,0.46280005642,0.52000000000,0.51479076479,0.60000000000,0.60661764706,0.60869565217,0.50000000000,0.64821940338,0.42521254632,0.00000000000
57,0.45522500160,0.54666666667,0.48917748918,0.56000000000,0.54411764706,0.61363636364,0.47619047619,0.55543939117,0.31883124003,0.00000000000
58,0.44023188193,0.46666666667,0.52128427128,0.36000000000,0.43750000000,0.56521739130,0.42857142857,0.68229634392,0.42675315638,0.00000000000
59,0.44535124613,0.62666666667,0.61760461760,0.44000000000,0.41544117647,0.70833333333,0.50000000000,0.67433391690,0.25908459747,0.00000000000
60,0.48166185262,0.60000000000,0.64898989899,0.56000000000,0.60294117647,0.70000000000,0.56000000000,0.74017642903,0.45286236843,0.00000000000
61,0.47522229989,0.53333333333,0.64357864358,0.40000000000,0.68014705882,0.66019417476,0.48275862069,0.73500762038,0.57010633340,0.00000000000
62,0.45381955847,0.62666666667,0.60786435786,0.44000000000,0.33823529412,0.72549019608,0.50000000000,0.59161142131,0.23528003247,0.00000000000
63,0.46734102982,0.61333333333,0.65728715729,0.40000000000,0.79411764706,0.72380952381,0.48275862069,0.67656945878,0.66359019151,0.00000000000
64,0.44394433143,0.54666666667,0.60678210678,0.32000000000,0.55514705882,0.67924528302,0.48484848485,0.69459096257,0.45236398803,0.00000000000
65,0.41701871270,0.61333333333,0.64393939394,0.36000000000,0.48529411765,0.74336283186,0.50000000000,0.63945268169,0.30219689850,0.00000000000
66,0.43839175103,0.56000000000,0.62337662338,0.32000000000,0.50367647059,0.70270270270,0.45161290323,0.75129145230,0.36322385344,0.00000000000
67,0.45258490862,0.60000000000,0.58297258297,0.44000000000,0.65808823529,0.72727272727,0.50000000000,0.68217725701,0.49135023473,0.00000000000
68,0.41557950080,0.58666666667,0.69047619048,0.40000000000,0.77573529412,0.72072072072,0.51612903226,0.74979154113,0.71630366162,0.00000000000
69,0.46104097301,0.54666666667,0.62914862915,0.28000000000,0.40073529412,0.69642857143,0.40000000000,0.68723837551,0.40481339618,0.00000000000
70,0.43729305675,0.60000000000,0.63455988456,0.28000000000,0.53676470588,0.72727272727,0.43750000000,0.67188624571,0.41523133117,0.00000000000
71,0.41790085927,0.58666666667,0.66666666667,0.32000000000,0.46323529412,0.72566371681,0.41379310345,0.74489639926,0.40338373228,0.00000000000
72,0.43832279733,0.61333333333,0.69119769120,0.36000000000,0.44852941176,0.74336283186,0.50000000000,0.74029520624,0.30768223799,0.00000000000
73,0.41769550668,0.57333333333,0.74963924964,0.32000000000,0.59926470588,0.72413793103,0.45161290323,0.81312237445,0.48078335042,0.00000000000
74,0.42038639183,0.56000000000,0.61111111111,0.36000000000,0.62132352941,0.70796460177,0.50000000000,0.67871713792,0.59302906765,0.00000000000
75,0.42862311461,0.56000000000,0.66738816739,0.32000000000,0.62132352941,0.71794871795,0.48484848485,0.74545866247,0.43047700440,0.00000000000
76,0.44883414824,0.54666666667,0.64862914863,0.28000000000,0.45955882353,0.70689655172,0.43750000000,0.74270070510,0.40119834457,0.00000000000
77,0.43708103395,0.53333333333,0.61580086580,0.28000000000,0.56250000000,0.69026548673,0.43750000000,0.70073522359,0.48610299423,0.00000000000
78,0.43585631636,0.60000000000,0.68073593074,0.32000000000,0.60294117647,0.73684210526,0.48484848485,0.70662951425,0.50653950216,0.00000000000
79,0.42657012458,0.56000000000,0.65476190476,0.32000000000,0.56617647059,0.71794871795,0.48484848485,0.74994484770,0.44995748898,0.00000000000
80,0.43045214813,0.57333333333,0.66414141414,0.28000000000,0.32352941176,0.72413793103,0.43750000000,0.74530059845,0.23126081521,0.00000000000
81,0.41947008331,0.57333333333,0.70490620491,0.32000000000,0.44485294118,0.72413793103,0.48484848485,0.72267747646,0.38751678575,0.00000000000
82,0.42017774647,0.56000000000,0.80988455988,0.32000000000,0.46323529412,0.71794871795,0.45161290323,0.82339793861,0.33289868820,0.00000000000
83,0.42273763806,0.58666666667,0.72113997114,0.32000000000,0.58088235294,0.73043478261,0.48484848485,0.79371395502,0.33629736277,0.00000000000
84,0.41775455200,0.56000000000,0.69949494949,0.32000000000,0.66544117647,0.71794871795,0.48484848485,0.70361314663,0.59102643281,0.00000000000
85,0.42165769877,0.56000000000,0.82720057720,0.32000000000,0.73161764706,0.71794871795,0.48484848485,0.85128197518,0.59202646768,0.00000000000
86,0.41974936235,0.56000000000,0.83477633478,0.32000000000,0.61029411765,0.71794871795,0.48484848485,0.84057479071,0.60826129313,0.00000000000
87,0.42729221240,0.56000000000,0.83730158730,0.32000000000,0.68750000000,0.71794871795,0.48484848485,0.87688247669,0.51339226896,0.00000000000
88,0.42656432786,0.56000000000,0.75468975469,0.32000000000,0.63970588235,0.71794871795,0.48484848485,0.80329643405,0.47537285448,0.00000000000
89,0.43495834025,0.56000000000,0.88059163059,0.32000000000,0.65441176471,0.71794871795,0.48484848485,0.92905662580,0.67227040138,0.00000000000
90,0.42924349628,0.56000000000,0.73629148629,0.32000000000,0.66544117647,0.71794871795,0.48484848485,0.76733036606,0.62121437590,0.00000000000
91,0.43021544194,0.56000000000,0.74675324675,0.32000000000,0.93014705882,0.71794871795,0.48484848485,0.78305933853,0.84716689560,0.00000000000
