# iter,cost,accuracy_train,auc_train,accuracy_val,auc_val,f1_train,f1_val,auc_pr_train,auc_pr_val,bias
0,0.56201926477,0.44000000000,0.18107142857,0.36000000000,0.05666666667,0.04545454545,0.00000000000,0.31117204740,0.39643204361,0.00000000000
1,0.59214567526,0.38666666667,0.16000000000,0.44000000000,0.16666666667,0.00000000000,0.12500000000,0.30508199474,0.49226416900,0.00000000000
2,0.58117395753,0.48000000000,0.14428571429,0.32000000000,0.21000000000,0.00000000000,0.10526315789,0.30111057014,0.43840846388,0.00000000000
3,0.59209200549,0.42666666667,0.14535714286,0.24000000000,0.08666666667,0.00000000000,0.00000000000,0.30137564741,0.40118233689,0.00000000000
4,0.59489317881,0.41333333333,0.08892857143,0.32000000000,0.01333333333,0.00000000000,0.00000000000,0.29128641142,0.38903043450,0.00000000000
5,0.57901114023,0.40000000000,0.11357142857,0.32000000000,0.28000000000,0.00000000000,0.00000000000,0.29562266695,0.48075990873,0.00000000000
6,0.60159571871,0.44000000000,0.10000000000,0.44000000000,0.14000000000,0.00000000000,0.12500000000,0.29262744334,0.46754257051,0.00000000000
7,0.58421995917,0.38666666667,0.12178571429,0.40000000000,0.14666666667,0.00000000000,0.11764705882,0.29713175576,0.45666376150,0.00000000000
8,0.59715567833,0.45333333333,0.15214285714,0.36000000000,0.13333333333,0.00000000000,0.00000000000,0.30313427317,0.41731154709,0.00000000000
9,0.61074448664,0.41333333333,0.10321428571,0.44000000000,0.24333333333,0.00000000000,0.12500000000,0.29412308317,0.51394083083,0.00000000000
10,0.56847589666,0.37333333333,0.12500000000,0.24000000000,0.14333333333,0.00000000000,0.00000000000,0.29747929405,0.41535243895,0.00000000000
11,0.56587839554,0.42666666667,0.30285714286,0.32000000000,0.15666666667,0.00000000000,0.10526315789,0.34657251332,0.47220180017,0.00000000000
12,0.57813671233,0.44000000000,0.08392857143,0.32000000000,0.03666666667,0.00000000000,0.00000000000,0.29267422055,0.39222745191,0.00000000000
13,0.57846413061,0.49333333333,0.16142857143,0.48000000000,0.24000000000,0.00000000000,0.23529411765,0.30482978556,0.55956469090,0.00000000000
14,0.56207218834,0.45333333333,0.22285714286,0.40000000000,0.10333333333,0.00000000000,0.00000000000,0.32862928750,0.40483795515,0.00000000000
15,0.54311249833,0.49333333333,0.29535714286,0.36000000000,0.22000000000,0.05000000000,0.00000000000,0.37696927479,0.43699817599,0.00000000000
16,0.55012924405,0.53333333333,0.24250000000,0.40000000000,0.20000000000,0.00000000000,0.11764705882,0.35128015612,0.48609466384,0.00000000000
17,0.53521441355,0.50666666667,0.29535714286,0.40000000000,0.26333333333,0.00000000000,0.00000000000,0.34180773146,0.44914469031,0.00000000000
18,0.51626004588,0.49333333333,0.29392857143,0.40000000000,0.06666666667,0.00000000000,0.11764705882,0.34437201831,0.45222620559,0.00000000000
19,0.53500740930,0.52000000000,0.25607142857,0.40000000000,0.28666666667,0.00000000000,0.00000000000,0.35047811367,0.51520870641,0.00000000000
20,0.52732875559,0.54666666667,0.33142857143,0.36000000000,0.18666666667,0.05555555556,0.00000000000,0.39226585517,0.43488682957,0.00000000000
21,0.53831961585,0.53333333333,0.24821428571,0.40000000000,0.36666666667,0.00000000000,0.11764705882,0.32972657266,0.55649943200,0.00000000000
22,0.53504254568,0.52000000000,0.27464285714,0.40000000000,0.24000000000,0.05263157895,0.00000000000,0.36381097411,0.46591350069,0.00000000000
23,0.50545354129,0.49333333333,0.30214285714,0.44000000000,0.26000000000,0.00000000000,0.12500000000,0.34463367927,0.50587910527,0.00000000000
24,0.52223139157,0.48000000000,0.22428571429,0.40000000000,0.36666666667,0.00000000000,0.11764705882,0.32187874194,0.56392206737,0.00000000000
25,0.52466922226,0.50666666667,0.25964285714,0.40000000000,0.12333333333,0.05128205128,0.00000000000,0.33184570808,0.40855494050,0.00000000000
26,0.53717890078,0.49333333333,0.23892857143,0.44000000000,0.29666666667,0.00000000000,0.12500000000,0.32688478093,0.53251050964,0.00000000000
27,0.53174388703,0.52000000000,0.34285714286,0.44000000000,0.36000000000,0.00000000000,0.12500000000,0.35788231937,0.55624934533,0.00000000000
28,0.52906396344,0.52000000000,0.28571428571,0.44000000000,0.25000000000,0.00000000000,0.12500000000,0.34061662169,0.53213297638,0.00000000000
29,0.54095489218,0.53333333333,0.34178571429,0.36000000000,0.17333333333,0.05405405405,0.00000000000,0.39444283428,0.42821244158,0.00000000000
30,0.50037866371,0.48000000000,0.28071428571,0.44000000000,0.38000000000,0.00000000000,0.22222222222,0.33871149052,0.59099005297,0.00000000000
31,0.52513581864,0.54666666667,0.25500000000,0.40000000000,0.32333333333,0.05555555556,0.11764705882,0.35623661431,0.56707186919,0.00000000000
32,0.51263580848,0.50666666667,0.27928571429,0.40000000000,0.35000000000,0.00000000000,0.00000000000,0.33840927859,0.53268089267,0.00000000000
33,0.53371158113,0.50666666667,0.22142857143,0.40000000000,0.28000000000,0.00000000000,0.00000000000,0.32123226690,0.47545866803,0.00000000000
34,0.54459831699,0.52000000000,0.43000000000,0.40000000000,0.35333333333,0.00000000000,0.28571428571,0.40090517638,0.55278045555,0.00000000000
