# iter,cost,accuracy_train,auc_train,accuracy_val,auc_val,f1_train,f1_val,auc_pr_train,auc_pr_val
26,0.71172244491,0.41333333333,0.29665242165,0.48000000000,0.34415584416,0.15384615385,0.13333333333,0.42248087449,0.41267836733
27,0.71304089508,0.45333333333,0.30341880342,0.40000000000,0.20454545455,0.12765957447,0.00000000000,0.41802004549,0.29374560927
28,0.71227043152,0.32000000000,0.24786324786,0.48000000000,0.24675324675,0.07272727273,0.13333333333,0.37445105211,0.32253391294
29,0.70953175922,0.46666666667,0.45334757835,0.48000000000,0.34415584416,0.25925925926,0.23529411765,0.51696113627,0.35801889423
30,0.70659058511,0.33333333333,0.22471509972,0.48000000000,0.25324675325,0.10714285714,0.23529411765,0.36957983602,0.32254059134
31,0.70289598197,0.37333333333,0.21581196581,0.56000000000,0.47402597403,0.11320754717,0.35294117647,0.36660860202,0.41491781026
32,0.70794558966,0.38666666667,0.38853276353,0.36000000000,0.10064935065,0.20689655172,0.11111111111,0.45291036067,0.27312804409
33,0.70787800203,0.44000000000,0.42129629630,0.56000000000,0.45129870130,0.16000000000,0.26666666667,0.45064621001,0.43378768574
34,0.70315691555,0.38666666667,0.32514245014,0.60000000000,0.48376623377,0.11538461538,0.44444444444,0.40520301374,0.53204337316
35,0.69795903033,0.42666666667,0.38283475783,0.48000000000,0.35064935065,0.27118644068,0.23529411765,0.46190618333,0.37519994706
36,0.70342231545,0.45333333333,0.36538461538,0.52000000000,0.39935064935,0.25454545455,0.25000000000,0.45906213802,0.36471028981
37,0.70105599229,0.50666666667,0.43233618234,0.40000000000,0.39610389610,0.30188679245,0.21052631579,0.54230839719,0.43259938503
38,0.69427256264,0.45333333333,0.44943019943,0.48000000000,0.45454545455,0.32786885246,0.23529411765,0.50089493725,0.46687868491
39,0.70194963025,0.45333333333,0.40633903134,0.56000000000,0.45454545455,0.32786885246,0.42105263158,0.44531663916,0.43918643106
40,0.70076948802,0.46666666667,0.40242165242,0.68000000000,0.54870129870,0.25925925926,0.55555555556,0.48935577885,0.63495377975
41,0.70486097158,0.36000000000,0.26460113960,0.52000000000,0.36688311688,0.20000000000,0.14285714286,0.38258050865,0.41658295798
42,0.70483401178,0.36000000000,0.34971509972,0.56000000000,0.42857142857,0.14285714286,0.35294117647,0.43959241296,0.47578265608
43,0.70385469888,0.46666666667,0.45512820513,0.36000000000,0.24350649351,0.31034482759,0.00000000000,0.49585049527,0.30542518786
44,0.70069708794,0.46666666667,0.44408831909,0.52000000000,0.48051948052,0.33333333333,0.33333333333,0.50063571755,0.42732671143
45,0.69911529544,0.40000000000,0.33190883191,0.60000000000,0.52272727273,0.28571428571,0.44444444444,0.43588578335,0.56100223448
46,0.69814021059,0.60000000000,0.61253561254,0.60000000000,0.54545454545,0.51612903226,0.37500000000,0.66418680744,0.44865679478
47,0.69410009780,0.45333333333,0.40705128205,0.40000000000,0.42207792208,0.32786885246,0.11764705882,0.52338416303,0.43917291291
48,0.69560119752,0.49333333333,0.49145299145,0.52000000000,0.37662337662,0.42424242424,0.25000000000,0.54211053031,0.38466451991
49,0.69167698764,0.50666666667,0.59116809117,0.56000000000,0.50324675325,0.41269841270,0.42105263158,0.61868509620,0.54298163067
50,0.69804968490,0.46666666667,0.50071225071,0.52000000000,0.46428571429,0.31034482759,0.40000000000,0.50864714627,0.40006258770
51,0.69481427905,0.49333333333,0.52101139601,0.60000000000,0.43181818182,0.38709677419,0.28571428571,0.53540903184,0.47601025185
52,0.69070922370,0.49333333333,0.47685185185,0.32000000000,0.36363636364,0.44117647059,0.26086956522,0.55445983045,0.35531636502
53,0.68694816559,0.46666666667,0.51780626781,0.52000000000,0.52272727273,0.39393939394,0.33333333333,0.49941800262,0.41870491685
54,0.69741542841,0.53333333333,0.55662393162,0.60000000000,0.57792207792,0.54545454545,0.28571428571,0.59733194747,0.58917533825
55,0.69164727512,0.53333333333,0.55626780627,0.56000000000,0.62012987013,0.47761194030,0.42105263158,0.57346739184,0.47083291275
56,0.69000458949,0.38666666667,0.36609686610,0.56000000000,0.65584415584,0.34285714286,0.42105263158,0.48801757002,0.60276668507
57,0.69483387158,0.48000000000,0.47044159544,0.52000000000,0.53246753247,0.38095238095,0.50000000000,0.60782711469,0.50797869032
58,0.68979152532,0.46666666667,0.44017094017,0.60000000000,0.66558441558,0.44444444444,0.44444444444,0.50566694268,0.51862509471
59,0.69370218648,0.60000000000,0.59401709402,0.44000000000,0.35389610390,0.60526315789,0.22222222222,0.62653113237,0.34917187006
60,0.68910203526,0.54666666667,0.57834757835,0.52000000000,0.51948051948,0.52777777778,0.40000000000,0.60891720548,0.54310985873
61,0.69165301817,0.50666666667,0.53810541311,0.40000000000,0.53571428571,0.43076923077,0.34782608696,0.60210412805,0.42961241545
62,0.69139096493,0.45333333333,0.51246438746,0.56000000000,0.61688311688,0.40579710145,0.35294117647,0.53974882687,0.51560046546
63,0.68952444474,0.54666666667,0.57727920228,0.72000000000,0.67207792208,0.51428571429,0.63157894737,0.57622082605,0.66125632709
64,0.68734198947,0.52000000000,0.53917378917,0.72000000000,0.67857142857,0.47058823529,0.63157894737,0.65053278578,0.67072895813
65,0.67761017950,0.60000000000,0.66631054131,0.64000000000,0.64935064935,0.61538461538,0.47058823529,0.72343608550,0.63152908292
66,0.68729688902,0.49333333333,0.53810541311,0.64000000000,0.69480519481,0.50000000000,0.60869565217,0.57623914648,0.55979961426
67,0.68328099062,0.56000000000,0.56837606838,0.68000000000,0.71103896104,0.56000000000,0.60000000000,0.64639576753,0.59806334017
68,0.68233358142,0.46666666667,0.52279202279,0.64000000000,0.65584415584,0.42857142857,0.52631578947,0.59718964915,0.72233723225
69,0.68756519247,0.68000000000,0.65028490028,0.76000000000,0.75000000000,0.63636363636,0.72727272727,0.70149988352,0.73127010716
70,0.68247471906,0.61333333333,0.65099715100,0.72000000000,0.80844155844,0.60273972603,0.58823529412,0.72643381452,0.77748803523
71,0.68727159171,0.60000000000,0.61965811966,0.64000000000,0.72077922078,0.59459459459,0.60869565217,0.68557570642,0.71984982252
72,0.68819323510,0.54666666667,0.55947293447,0.72000000000,0.72402597403,0.52777777778,0.58823529412,0.61336409464,0.72793998696
73,0.68402579843,0.61333333333,0.58760683761,0.68000000000,0.70454545455,0.55384615385,0.55555555556,0.64663142491,0.75865993361
74,0.67836323108,0.61333333333,0.69230769231,0.60000000000,0.64285714286,0.52459016393,0.37500000000,0.69793184483,0.63583415893
75,0.68507948963,0.62666666667,0.67521367521,0.64000000000,0.68506493506,0.61111111111,0.47058823529,0.70159388860,0.52858441321
76,0.68297572355,0.65333333333,0.66809116809,0.60000000000,0.57467532468,0.62857142857,0.50000000000,0.68192712217,0.61807386564
77,0.68791617310,0.53333333333,0.67307692308,0.60000000000,0.70129870130,0.42622950820,0.54545454545,0.68863446484,0.69987733957
78,0.68098652342,0.62666666667,0.68233618234,0.72000000000,0.67207792208,0.57575757576,0.58823529412,0.72423861725,0.74976572840
79,0.68697412130,0.69333333333,0.73575498575,0.72000000000,0.80844155844,0.65671641791,0.63157894737,0.79121122615,0.80285742036
80,0.68276212496,0.68000000000,0.70192307692,0.60000000000,0.54545454545,0.65714285714,0.37500000000,0.76127714324,0.62267675781
81,0.68419314520,0.68000000000,0.71296296296,0.72000000000,0.70454545455,0.66666666667,0.69565217391,0.70744742565,0.68144099056
82,0.68360580041,0.61333333333,0.64921652422,0.56000000000,0.60714285714,0.56716417910,0.42105263158,0.72992545460,0.57163011070
83,0.68137765402,0.64000000000,0.66702279202,0.64000000000,0.73701298701,0.57142857143,0.64000000000,0.68875544395,0.76836263287
84,0.68548156341,0.60000000000,0.65455840456,0.60000000000,0.67207792208,0.57142857143,0.54545454545,0.70830674463,0.61514541842
85,0.68663160766,0.68000000000,0.77029914530,0.72000000000,0.75324675325,0.66666666667,0.66666666667,0.80353925024,0.75397204903
86,0.67785816140,0.69333333333,0.68411680912,0.76000000000,0.77922077922,0.67605633803,0.72727272727,0.71969967595,0.77520746065
87,0.67384845110,0.60000000000,0.68839031339,0.72000000000,0.77597402597,0.55882352941,0.66666666667,0.72989138464,0.76848343045
88,0.68504869041,0.70666666667,0.76032763533,0.72000000000,0.75324675325,0.69444444444,0.63157894737,0.77498939089,0.77657254362
89,0.68617589518,0.66666666667,0.68874643875,0.64000000000,0.73376623377,0.65753424658,0.57142857143,0.76164882423,0.71450330699
90,0.68102472407,0.62666666667,0.65527065527,0.52000000000,0.50000000000,0.63157894737,0.45454545455,0.64121478710,0.44535669284
91,0.67607534260,0.64000000000,0.72257834758,0.64000000000,0.56168831169,0.60869565217,0.60869565217,0.76850711944,0.53928945762
92,0.67304129492,0.69333333333,0.71866096866,0.56000000000,0.70454545455,0.67605633803,0.52173913043,0.79747232333,0.70631864745
93,0.67236463740,0.70666666667,0.75356125356,0.60000000000,0.67532467532,0.71052631579,0.50000000000,0.76754227421,0.58050017422
94,0.67411164411,0.61333333333,0.64423076923,0.64000000000,0.64610389610,0.60273972603,0.52631578947,0.71929693381,0.67687946927
95,0.67138002580,0.70666666667,0.77029914530,0.60000000000,0.68831168831,0.68571428571,0.44444444444,0.78977708758,0.65758169427
96,0.67976714753,0.68000000000,0.75462962963,0.64000000000,0.77922077922,0.65714285714,0.57142857143,0.79078394401,0.80447654419
97,0.68005824809,0.70666666667,0.68518518519,0.76000000000,0.79545454545,0.67647058824,0.70000000000,0.72655901218,0.72616076734
98,0.67972873497,0.76000000000,0.77706552707,0.84000000000,0.88636363636,0.75675675676,0.83333333333,0.80552090494,0.87515899134
99,0.68007925556,0.73333333333,0.80876068376,0.68000000000,0.74025974026,0.72222222222,0.66666666667,0.84382535563,0.71655154486
100,0.67525691471,0.73333333333,0.80021367521,0.68000000000,0.74675324675,0.71428571429,0.42857142857,0.84884643926,0.72461099272
101,0.68093218202,0.72000000000,0.81659544160,0.80000000000,0.78246753247,0.72727272727,0.78260869565,0.84333161570,0.75805862797
102,0.66949031859,0.70666666667,0.73183760684,0.60000000000,0.63961038961,0.69444444444,0.50000000000,0.76819374025,0.62567439909
103,0.68117607202,0.64000000000,0.76068376068,0.72000000000,0.85714285714,0.63013698630,0.66666666667,0.76260715017,0.83082680837
104,0.68278001427,0.72000000000,0.77991452991,0.72000000000,0.80519480519,0.69565217391,0.66666666667,0.80463874015,0.77858038426
105,0.68210110171,0.76000000000,0.82799145299,0.64000000000,0.75649350649,0.74285714286,0.57142857143,0.87421413207,0.76269559552
106,0.67391399870,0.64000000000,0.74750712251,0.60000000000,0.78246753247,0.67469879518,0.61538461538,0.77225836165,0.78141392960
107,0.67740086514,0.72000000000,0.77599715100,0.72000000000,0.74350649351,0.74698795181,0.72000000000,0.80462137820,0.61717400247
108,0.67244311194,0.70666666667,0.78418803419,0.64000000000,0.65259740260,0.69444444444,0.57142857143,0.80943054756,0.68455206644
109,0.67671113575,0.66666666667,0.71866096866,0.60000000000,0.67532467532,0.64788732394,0.54545454545,0.75869846503,0.67927985327
110,0.67752547698,0.62666666667,0.69836182336,0.68000000000,0.78896103896,0.64102564103,0.63636363636,0.72170660850,0.83630108363
111,0.66859990125,0.66666666667,0.71438746439,0.72000000000,0.81168831169,0.68354430380,0.69565217391,0.70502989386,0.84080626975
112,0.67318943136,0.76000000000,0.81517094017,0.68000000000,0.70129870130,0.74285714286,0.66666666667,0.85184282101,0.56202082941
113,0.67513454225,0.70666666667,0.73183760684,0.60000000000,0.62662337662,0.71794871795,0.58333333333,0.73947019892,0.68879152461
114,0.67491636686,0.70666666667,0.77528490028,0.80000000000,0.87987012987,0.70270270270,0.78260869565,0.79341762492,0.82992834186
115,0.67353579311,0.66666666667,0.75284900285,0.84000000000,0.87012987013,0.64788732394,0.81818181818,0.81387544515,0.88405695612
116,0.66907798334,0.69333333333,0.73824786325,0.80000000000,0.82467532468,0.70129870130,0.76190476190,0.75677404949,0.72416604528
117,0.67451259441,0.70666666667,0.77849002849,0.80000000000,0.90259740260,0.69444444444,0.78260869565,0.83583159352,0.87558621934
118,0.67658608502,0.70666666667,0.78596866097,0.68000000000,0.74675324675,0.71052631579,0.63636363636,0.82417718225,0.79589766529
119,0.67437537471,0.70666666667,0.80911680912,0.68000000000,0.73376623377,0.72500000000,0.63636363636,0.85224813111,0.63690112386
120,0.68150187291,0.56000000000,0.66915954416,0.72000000000,0.86038961039,0.57142857143,0.66666666667,0.76695145576,0.85761879004
121,0.67333131955,0.70666666667,0.78276353276,0.76000000000,0.85064935065,0.73809523810,0.72727272727,0.84148868454,0.87638376775
122,0.66962755254,0.69333333333,0.73005698006,0.64000000000,0.72727272727,0.69333333333,0.60869565217,0.78463225260,0.72668872629
123,0.67733103586,0.73333333333,0.81232193732,0.64000000000,0.69480519481,0.72222222222,0.60869565217,0.83652058292,0.72819219725
124,0.67104413751,0.62666666667,0.71011396011,0.84000000000,0.90909090909,0.65000000000,0.80000000000,0.76890697769,0.90726085412
125,0.67040667631,0.69333333333,0.77243589744,0.76000000000,0.70779220779,0.70129870130,0.72727272727,0.82568158831,0.75743207882
126,0.66886224546,0.78666666667,0.87250712251,0.80000000000,0.87987012987,0.80487804878,0.80000000000,0.88332544377,0.84128996004
127,0.68164582255,0.68000000000,0.75641025641,0.68000000000,0.75000000000,0.69230769231,0.63636363636,0.79754538544,0.81437799043
128,0.67590815490,0.68000000000,0.76032763533,0.76000000000,0.83116883117,0.68421052632,0.72727272727,0.81366025277,0.83718969721
129,0.67452928036,0.68000000000,0.77920227920,0.76000000000,0.82792207792,0.69230769231,0.75000000000,0.83247681840,0.83628973135
130,0.67120929601,0.70666666667,0.82905982906,0.68000000000,0.88636363636,0.72500000000,0.69230769231,0.86317445468,0.88873291741
131,0.66916672068,0.73333333333,0.83903133903,0.80000000000,0.89285714286,0.73684210526,0.78260869565,0.86430215454,0.85010191828
132,0.66720702237,0.74666666667,0.80092592593,0.72000000000,0.79545454545,0.77108433735,0.66666666667,0.82185959721,0.81716559721
133,0.67777109689,0.69333333333,0.80377492877,0.80000000000,0.90259740260,0.70129870130,0.78260869565,0.83074118241,0.86922168740
134,0.67412470239,0.68000000000,0.74679487179,0.68000000000,0.77922077922,0.69230769231,0.63636363636,0.79813736373,0.79567535601
135,0.67306138682,0.74666666667,0.80769230769,0.76000000000,0.84740259740,0.75949367089,0.75000000000,0.82107496621,0.78562285160
136,0.67007711366,0.61333333333,0.75356125356,0.84000000000,0.87662337662,0.62337662338,0.81818181818,0.79858843901,0.84004574970
137,0.66719043754,0.74666666667,0.84793447293,0.64000000000,0.74025974026,0.75949367089,0.60869565217,0.89086767510,0.78707562677
138,0.66575008095,0.69333333333,0.78917378917,0.88000000000,0.92857142857,0.68493150685,0.86956521739,0.82223850010,0.93522304384
139,0.66893553373,0.77333333333,0.81552706553,0.64000000000,0.67857142857,0.77333333333,0.57142857143,0.83915865750,0.74521358166
140,0.67029355597,0.76000000000,0.81837606838,0.68000000000,0.74675324675,0.76923076923,0.66666666667,0.81653664350,0.71472199580
141,0.66059202344,0.77333333333,0.83831908832,0.60000000000,0.67532467532,0.79012345679,0.54545454545,0.86885254800,0.67182277615
142,0.66873313267,0.80000000000,0.86467236467,0.72000000000,0.79870129870,0.80000000000,0.69565217391,0.90018013471,0.81868764542
143,0.67030150470,0.78666666667,0.89814814815,0.88000000000,0.94155844156,0.78947368421,0.88000000000,0.91651673877,0.90818903319
144,0.66282759587,0.76000000000,0.87428774929,0.72000000000,0.78571428571,0.76923076923,0.69565217391,0.91277941052,0.74213324554
145,0.67095354028,0.80000000000,0.87250712251,0.84000000000,0.89610389610,0.80519480519,0.81818181818,0.89337963164,0.88153740199
146,0.67348769851,0.73333333333,0.80876068376,0.84000000000,0.90909090909,0.74358974359,0.83333333333,0.86414304962,0.94803030303
147,0.66967066486,0.81333333333,0.91132478632,0.76000000000,0.85064935065,0.82051282051,0.66666666667,0.93594051511,0.85144175999
148,0.66417790738,0.81333333333,0.86182336182,0.88000000000,0.93181818182,0.81578947368,0.88000000000,0.84017846962,0.89903972290
149,0.66544475605,0.76000000000,0.88497150997,0.72000000000,0.84415584416,0.77500000000,0.66666666667,0.90251692663,0.85592683499
150,0.66777306261,0.77333333333,0.85470085470,0.76000000000,0.82792207792,0.79012345679,0.70000000000,0.84296499044,0.83434861691
151,0.66683536665,0.88000000000,0.93482905983,0.60000000000,0.78896103896,0.88607594937,0.58333333333,0.94467577407,0.80773670774
152,0.67444074226,0.80000000000,0.86645299145,0.76000000000,0.84415584416,0.81012658228,0.72727272727,0.91370862609,0.87765304871
153,0.66371016612,0.60000000000,0.73468660969,0.64000000000,0.75000000000,0.64285714286,0.64000000000,0.78899728210,0.77761405261
154,0.66226998849,0.69333333333,0.80840455840,0.84000000000,0.85064935065,0.71604938272,0.83333333333,0.84099502134,0.86274814338
155,0.66197651608,0.64000000000,0.74109686610,0.88000000000,0.98051948052,0.66666666667,0.88000000000,0.81832978958,0.97675354948
156,0.66461996002,0.90666666667,0.95584045584,0.64000000000,0.68506493506,0.91566265060,0.52631578947,0.96186262733,0.69964725560
157,0.66327914704,0.84000000000,0.86538461538,0.80000000000,0.86363636364,0.84210526316,0.81481481481,0.90315396874,0.78865074320
158,0.66153466963,0.72000000000,0.84864672365,0.76000000000,0.90909090909,0.75862068966,0.76923076923,0.88211077329,0.90302287582
159,0.66509892916,0.72000000000,0.82834757835,0.76000000000,0.89285714286,0.74074074074,0.72727272727,0.86812752943,0.89991626021
160,0.66824702222,0.84000000000,0.87820512821,0.76000000000,0.94155844156,0.84210526316,0.76923076923,0.91213475266,0.94367091242
161,0.65934419537,0.80000000000,0.85861823362,0.80000000000,0.94480519481,0.81927710843,0.80000000000,0.86950111974,0.95038351429
162,0.66725527735,0.77333333333,0.85434472934,0.84000000000,0.89285714286,0.80459770115,0.81818181818,0.86226997194,0.89225332006
163,0.66183063744,0.81333333333,0.90740740741,0.80000000000,0.94805194805,0.82500000000,0.76190476190,0.92529222963,0.93293776930
164,0.66880350016,0.72000000000,0.79237891738,0.80000000000,0.93831168831,0.74074074074,0.76190476190,0.82399775931,0.93318575364
165,0.66363223741,0.90666666667,0.96331908832,0.88000000000,0.93831168831,0.91139240506,0.86956521739,0.96966906173,0.94630444609
166,0.66728164276,0.88000000000,0.91524216524,0.80000000000,0.89285714286,0.88311688312,0.78260869565,0.94346147914,0.90511649435
167,0.66543449674,0.73333333333,0.86930199430,0.80000000000,0.88311688312,0.73684210526,0.76190476190,0.90487029741,0.85241683450
168,0.66297237200,0.80000000000,0.90598290598,0.88000000000,0.95454545455,0.80519480519,0.85714285714,0.92708623537,0.93035020535
169,0.66584493291,0.77333333333,0.85220797721,0.88000000000,0.97077922078,0.77333333333,0.86956521739,0.89590971069,0.96201525747
170,0.66665784434,0.81333333333,0.91168091168,0.88000000000,0.97727272727,0.81081081081,0.88000000000,0.93039792481,0.97060111606
171,0.66075434304,0.80000000000,0.88497150997,0.80000000000,0.90259740260,0.79452054795,0.76190476190,0.88588132316,0.90549086745
172,0.66607218877,0.82666666667,0.90064102564,0.88000000000,0.96428571429,0.83544303797,0.86956521739,0.92683330433,0.96651170799
173,0.66978871872,0.80000000000,0.85897435897,0.76000000000,0.85389610390,0.80000000000,0.75000000000,0.88750282318,0.86485963531
174,0.66586089081,0.77333333333,0.89031339031,0.76000000000,0.89610389610,0.79518072289,0.75000000000,0.92441104993,0.87172778202
175,0.66563249432,0.77333333333,0.85754985755,0.76000000000,0.80519480519,0.79012345679,0.75000000000,0.88373177483,0.84271184459
176,0.65608608356,0.78666666667,0.87820512821,0.80000000000,0.84090909091,0.80000000000,0.78260869565,0.91181001217,0.81038253601
177,0.66317689260,0.77333333333,0.87464387464,0.84000000000,0.97402597403,0.78481012658,0.81818181818,0.90732658782,0.96948506039
178,0.65701017398,0.81333333333,0.86894586895,0.80000000000,0.89610389610,0.82500000000,0.76190476190,0.90209897061,0.90359091295
179,0.65749683870,0.76000000000,0.87286324786,0.72000000000,0.85389610390,0.78048780488,0.74074074074,0.91562312115,0.83315915368
180,0.65461712471,0.84000000000,0.94052706553,0.60000000000,0.75649350649,0.85714285714,0.54545454545,0.94434095512,0.73857764007
181,0.65942445568,0.85333333333,0.93447293447,0.76000000000,0.87987012987,0.86075949367,0.75000000000,0.94289807630,0.88843197566
182,0.66126946840,0.85333333333,0.93304843305,0.84000000000,0.88636363636,0.86746987952,0.81818181818,0.94586864878,0.89288993834
183,0.66384179095,0.76000000000,0.88817663818,0.92000000000,0.99675324675,0.78571428571,0.91666666667,0.89428054029,0.99621212121
184,0.65977059833,0.76000000000,0.83725071225,0.92000000000,0.94805194805,0.78571428571,0.91666666667,0.88528663753,0.91351401124
185,0.65946414704,0.88000000000,0.94978632479,0.76000000000,0.89935064935,0.88888888889,0.75000000000,0.95378200949,0.90861007679
186,0.65990899023,0.80000000000,0.86182336182,0.92000000000,0.93506493506,0.81481481481,0.90909090909,0.89540087703,0.95562770563
187,0.65312417572,0.74666666667,0.85683760684,0.76000000000,0.92207792208,0.76543209877,0.75000000000,0.88012208449,0.93300713734
188,0.66128224144,0.85333333333,0.91951566952,0.84000000000,0.88311688312,0.86075949367,0.83333333333,0.93739775213,0.89910368507
189,0.66172584478,0.82666666667,0.93126780627,0.88000000000,0.90909090909,0.85057471264,0.86956521739,0.95462066291,0.94803030303
190,0.65354767218,0.84000000000,0.88603988604,0.84000000000,0.98701298701,0.84615384615,0.84615384615,0.91499561447,0.98340220386
191,0.65925151440,0.80000000000,0.84757834758,0.76000000000,0.87337662338,0.81012658228,0.76923076923,0.89723638557,0.85012770949
192,0.66331495274,0.81333333333,0.92058404558,0.84000000000,0.89935064935,0.82926829268,0.83333333333,0.93811484403,0.89787070983
193,0.65995769546,0.78666666667,0.86823361823,0.96000000000,0.99350649351,0.80000000000,0.95652173913,0.88564058102,0.99207988981
194,0.65217351666,0.76000000000,0.90990028490,0.84000000000,0.90909090909,0.79069767442,0.83333333333,0.93165505719,0.89418789766
195,0.66414249095,0.78666666667,0.88212250712,0.88000000000,0.93506493506,0.80000000000,0.85714285714,0.91768835486,0.92759046509
196,0.65643563423,0.78666666667,0.90028490028,0.84000000000,0.91233766234,0.80952380952,0.83333333333,0.91440323639,0.92922910423
197,0.65314384286,0.81333333333,0.89921652422,0.84000000000,0.95779220779,0.82926829268,0.83333333333,0.89878266307,0.95852272727
198,0.66020896407,0.77333333333,0.91025641026,0.84000000000,0.93506493506,0.80000000000,0.83333333333,0.93332431645,0.94030722694
199,0.65764081195,0.84000000000,0.91631054131,0.84000000000,0.87012987013,0.83783783784,0.83333333333,0.94324906947,0.85379862031
200,0.65703998620,0.89333333333,0.92485754986,0.88000000000,0.94805194805,0.90000000000,0.85714285714,0.92730971173,0.94163797062
201,0.65782523963,0.81333333333,0.88425925926,0.88000000000,0.96428571429,0.81081081081,0.86956521739,0.90984412264,0.96154905700
202,0.65629775581,0.73333333333,0.86609686610,0.80000000000,0.89610389610,0.73684210526,0.78260869565,0.90468426843,0.90568686364
203,0.65397587020,0.81333333333,0.89565527066,0.96000000000,1.00000000000,0.82926829268,0.95652173913,0.91354555648,1.00000000000
204,0.65654415262,0.86666666667,0.93696581197,0.76000000000,0.96103896104,0.87804878049,0.76923076923,0.94114104333,0.96196625344
205,0.65168070484,0.84000000000,0.93910256410,0.76000000000,0.82792207792,0.85000000000,0.72727272727,0.93900333794,0.82422381540
206,0.66151180382,0.85333333333,0.92236467236,0.84000000000,0.92207792208,0.85714285714,0.81818181818,0.94125155456,0.93978748524
207,0.65926629742,0.81333333333,0.92200854701,0.84000000000,0.94480519481,0.81578947368,0.81818181818,0.94436736206,0.94695255725
208,0.66607462750,0.85333333333,0.95441595442,0.76000000000,0.83766233766,0.85714285714,0.75000000000,0.96342697369,0.84596808001
209,0.65027295953,0.84000000000,0.89565527066,0.80000000000,0.92857142857,0.84210526316,0.80000000000,0.91975730005,0.91649133695
210,0.65824605538,0.78666666667,0.87606837607,0.84000000000,0.93181818182,0.80487804878,0.83333333333,0.90317013017,0.91455488955
211,0.65660774277,0.84000000000,0.92735042735,0.80000000000,0.93831168831,0.84210526316,0.78260869565,0.94499423744,0.92169446715
212,0.65633708171,0.82666666667,0.93304843305,0.96000000000,0.99350649351,0.83116883117,0.95652173913,0.94635173163,0.99207988981
