# iter,cost,accuracy_train,auc_train,accuracy_val,auc_val,f1_train,f1_val,auc_pr_train,auc_pr_val,bias
0,0.59111621023,0.37333333333,0.07051282051,0.40000000000,0.07792207792,0.00000000000,0.00000000000,0.29864789021,0.36599456880,0.00000000000
1,0.59903456625,0.37333333333,0.16702279202,0.28000000000,0.16233766234,0.00000000000,0.00000000000,0.31872437120,0.38727450394,0.00000000000
2,0.60202899894,0.44000000000,0.11217948718,0.28000000000,0.03571428571,0.00000000000,0.00000000000,0.30600298113,0.35598480149,0.00000000000
3,0.59355703736,0.42666666667,0.13247863248,0.36000000000,0.06168831169,0.04444444444,0.00000000000,0.33433739913,0.36181251719,0.00000000000
4,0.61155614785,0.44000000000,0.10648148148,0.32000000000,0.07467532468,0.04545454545,0.00000000000,0.30577550365,0.36412101356,0.00000000000
5,0.60074559748,0.37333333333,0.13141025641,0.44000000000,0.18831168831,0.04081632653,0.00000000000,0.30945363832,0.39132764492,0.00000000000
6,0.55901375663,0.42666666667,0.19052706553,0.36000000000,0.20454545455,0.00000000000,0.00000000000,0.32301231911,0.39547401638,0.00000000000
7,0.56043881248,0.40000000000,0.18732193732,0.40000000000,0.12662337662,0.00000000000,0.00000000000,0.32227412335,0.37493849955,0.00000000000
8,0.60749903427,0.42666666667,0.19515669516,0.40000000000,0.18506493506,0.08510638298,0.00000000000,0.32672366516,0.39069867507,0.00000000000
9,0.55417272441,0.48000000000,0.37286324786,0.36000000000,0.37012987013,0.17021276596,0.00000000000,0.43685464568,0.46829881038,0.00000000000
10,0.54528662593,0.50666666667,0.34935897436,0.40000000000,0.22077922078,0.17777777778,0.00000000000,0.40149442201,0.41028965341,0.00000000000
11,0.51507545715,0.46666666667,0.31160968661,0.40000000000,0.15259740260,0.04761904762,0.00000000000,0.38707542233,0.38252604797,0.00000000000
12,0.55449805776,0.45333333333,0.37250712251,0.44000000000,0.41558441558,0.04651162791,0.00000000000,0.38571584650,0.48455454680,0.00000000000
13,0.53107865395,0.42666666667,0.22542735043,0.44000000000,0.59740259740,0.00000000000,0.00000000000,0.33385102714,0.74760437373,0.00000000000
14,0.53537461552,0.44000000000,0.28454415954,0.40000000000,0.33766233766,0.08695652174,0.11764705882,0.35321769459,0.51096127772,0.00000000000
15,0.53374835023,0.52000000000,0.38354700855,0.36000000000,0.32792207792,0.14285714286,0.11111111111,0.40800148477,0.44343196901,0.00000000000
16,0.50937239595,0.49333333333,0.27670940171,0.40000000000,0.31168831169,0.05000000000,0.11764705882,0.34945705632,0.45416618498,0.00000000000
17,0.53162122058,0.48000000000,0.35612535613,0.44000000000,0.39935064935,0.09302325581,0.00000000000,0.42069585545,0.54718930165,0.00000000000
18,0.52833975759,0.46666666667,0.46047008547,0.40000000000,0.37337662338,0.13043478261,0.21052631579,0.47953657163,0.54636422525,0.00000000000
19,0.52024527552,0.44000000000,0.38354700855,0.48000000000,0.38636363636,0.00000000000,0.23529411765,0.39452820723,0.55801780614,0.00000000000
20,0.49146066052,0.54666666667,0.54344729345,0.48000000000,0.54545454545,0.26086956522,0.23529411765,0.55549769941,0.60235026189,0.00000000000
