# exec_history,cost_history,accuracy_train_history,accuracy_val_history
159,0.29914323924,0.80000000000,0.76000000000
160,0.30276100031,0.78666666667,0.80000000000
161,0.30108070296,0.82666666667,0.80000000000
162,0.31374674870,0.89333333333,0.76000000000
163,0.28273064220,0.94666666667,0.92000000000
164,0.31186358857,0.86666666667,0.84000000000
165,0.26523358304,0.88000000000,0.92000000000
166,0.26542530615,0.85333333333,0.88000000000
167,0.27245798654,0.89333333333,0.92000000000
168,0.26443322111,0.93333333333,0.88000000000
169,0.28224436884,0.90666666667,0.84000000000
170,0.26947706777,0.89333333333,0.88000000000
171,0.28889070547,0.92000000000,0.92000000000
172,0.28017938977,0.88000000000,0.88000000000
173,0.26649484263,0.88000000000,0.88000000000
174,0.28299862643,0.84000000000,0.84000000000
175,0.27460880162,0.85333333333,0.88000000000
176,0.27434279662,0.90666666667,0.76000000000
177,0.29631484501,0.86666666667,0.88000000000
178,0.29906056356,0.86666666667,0.96000000000
179,0.30493374101,0.93333333333,0.92000000000
180,0.28331426679,0.84000000000,0.80000000000
181,0.30377638848,0.94666666667,0.88000000000
182,0.29756499401,0.88000000000,0.84000000000
183,0.27545378803,0.88000000000,0.96000000000
184,0.27224838079,0.93333333333,0.84000000000
185,0.25788122157,0.93333333333,0.84000000000
186,0.27053362538,0.89333333333,0.76000000000
187,0.29967684053,0.86666666667,0.96000000000
188,0.26258461762,0.89333333333,0.92000000000
189,0.30116359645,0.85333333333,0.88000000000
190,0.27212723275,0.86666666667,0.92000000000
191,0.27243190763,0.88000000000,0.92000000000
192,0.25936589652,0.80000000000,0.80000000000
193,0.29902936158,0.82666666667,0.96000000000
194,0.28425262221,0.90666666667,0.84000000000
195,0.29757241691,0.86666666667,0.88000000000
196,0.31207853394,0.88000000000,0.80000000000
197,0.26314891332,0.80000000000,0.80000000000
198,0.26808698262,0.86666666667,0.84000000000
199,0.27340262571,0.82666666667,0.84000000000
200,0.29225688593,0.82666666667,0.84000000000
201,0.25133685769,0.82666666667,0.80000000000
202,0.24617646835,0.84000000000,0.92000000000
203,0.27751580941,0.84000000000,0.84000000000
204,0.23959481190,0.88000000000,0.84000000000
205,0.29127746364,0.84000000000,0.80000000000
206,0.27395839161,0.74666666667,0.84000000000
207,0.28214361000,0.78666666667,0.84000000000
208,0.27862579728,0.80000000000,0.76000000000
209,0.28411595408,0.70666666667,0.80000000000
210,0.24942453769,0.72000000000,0.76000000000
211,0.27765656553,0.72000000000,0.72000000000
212,0.25715776949,0.80000000000,0.80000000000
213,0.25932949462,0.80000000000,0.72000000000
214,0.26117140753,0.77333333333,0.84000000000
215,0.26503659194,0.74666666667,0.72000000000
216,0.24817726167,0.70666666667,0.84000000000
217,0.25776737840,0.72000000000,0.68000000000
218,0.25276325609,0.78666666667,0.72000000000
219,0.25058682429,0.68000000000,0.88000000000
220,0.24748923434,0.74666666667,0.72000000000
221,0.24079471235,0.74666666667,0.72000000000
222,0.24303328577,0.78666666667,0.68000000000
223,0.25620083047,0.77333333333,0.80000000000
224,0.27418798676,0.76000000000,0.84000000000
225,0.29682170561,0.77333333333,0.76000000000
226,0.26231447523,0.77333333333,0.80000000000
227,0.24545875770,0.84000000000,0.80000000000
228,0.26541083107,0.78666666667,0.92000000000
229,0.24872482287,0.81333333333,0.88000000000
230,0.24403511346,0.82666666667,0.76000000000
231,0.24769196424,0.82666666667,0.76000000000
232,0.23314169825,0.90666666667,0.92000000000
233,0.27384741805,0.85333333333,0.76000000000
234,0.23341724086,0.84000000000,0.84000000000
235,0.27920566386,0.86666666667,0.84000000000
236,0.24078596730,0.84000000000,0.80000000000
237,0.25116249744,0.85333333333,0.80000000000
238,0.26290653708,0.84000000000,0.84000000000
239,0.26937248950,0.80000000000,0.72000000000
240,0.23281564806,0.86666666667,0.84000000000
241,0.26750176222,0.86666666667,0.84000000000
242,0.26683310679,0.82666666667,0.80000000000
243,0.25883619766,0.86666666667,0.88000000000
244,0.24625633060,0.78666666667,0.84000000000
245,0.26117673463,0.82666666667,0.92000000000
246,0.22803487118,0.89333333333,0.84000000000
247,0.24400527596,0.82666666667,0.80000000000
248,0.26068024437,0.88000000000,0.88000000000
249,0.23640570616,0.85333333333,0.76000000000
250,0.24340710457,0.88000000000,0.92000000000
251,0.23922537201,0.81333333333,0.92000000000
252,0.24661784006,0.84000000000,0.80000000000
253,0.26258172538,0.81333333333,0.84000000000
254,0.22836375240,0.72000000000,0.84000000000
255,0.24080158776,0.77333333333,0.76000000000
256,0.21981330408,0.80000000000,0.84000000000
257,0.25935602614,0.73333333333,0.80000000000
258,0.23329771514,0.78666666667,0.76000000000
259,0.26039536733,0.80000000000,0.88000000000
260,0.24818181487,0.82666666667,0.88000000000
261,0.26190612487,0.80000000000,0.84000000000
262,0.25554691588,0.81333333333,0.76000000000
263,0.23827643917,0.84000000000,0.84000000000
264,0.25176549175,0.82666666667,0.76000000000
265,0.24300455858,0.81333333333,0.72000000000
266,0.24393864102,0.74666666667,0.88000000000
267,0.25190925095,0.80000000000,0.80000000000
268,0.21846009704,0.85333333333,0.76000000000
269,0.26926315419,0.82666666667,0.88000000000
270,0.25863405893,0.80000000000,0.80000000000
271,0.24357698998,0.85333333333,0.80000000000
272,0.25166296421,0.82666666667,0.84000000000
273,0.26631954887,0.82666666667,0.88000000000
274,0.23964216644,0.90666666667,0.92000000000
275,0.24709497476,0.86666666667,0.80000000000
276,0.24237815341,0.85333333333,0.80000000000
277,0.23434869512,0.77333333333,0.84000000000
278,0.23331267241,0.84000000000,0.84000000000
279,0.23567705099,0.81333333333,0.88000000000
280,0.22748904501,0.80000000000,0.80000000000
281,0.24522451087,0.77333333333,0.68000000000
282,0.22407445868,0.78666666667,0.80000000000
283,0.21598790580,0.77333333333,0.76000000000
284,0.23361032403,0.77333333333,0.76000000000
285,0.24093679676,0.80000000000,0.84000000000
286,0.23536419683,0.80000000000,0.84000000000
287,0.23445242313,0.74666666667,0.80000000000
288,0.24903269558,0.78666666667,0.72000000000
289,0.23945529299,0.81333333333,0.88000000000
290,0.24067071325,0.82666666667,0.84000000000
291,0.21034955830,0.78666666667,0.72000000000
292,0.22481231103,0.72000000000,0.76000000000
293,0.23186591472,0.74666666667,0.84000000000
294,0.23845600118,0.72000000000,0.72000000000
295,0.20283920836,0.73333333333,0.80000000000
296,0.21787151365,0.77333333333,0.84000000000
297,0.22821109856,0.81333333333,0.76000000000
298,0.23868316373,0.78666666667,0.72000000000
299,0.23232560394,0.76000000000,0.80000000000
300,0.21775553101,0.72000000000,0.84000000000
