# iter,cost,accuracy_train,auc_train,accuracy_val,auc_val
0,0.58914961272,0.33333333333,0.09116809117,0.32000000000,0.13636363636
1,0.58841510153,0.44000000000,0.15740740741,0.28000000000,0.07792207792
2,0.57107302119,0.48000000000,0.18732193732,0.32000000000,0.07467532468
3,0.54496459496,0.44000000000,0.15740740741,0.36000000000,0.11688311688
4,0.52618463350,0.42666666667,0.12108262108,0.36000000000,0.15909090909
5,0.51618481248,0.41333333333,0.24715099715,0.36000000000,0.21103896104
6,0.53794595526,0.36000000000,0.09508547009,0.20000000000,0.06493506494
7,0.50864256069,0.40000000000,0.22756410256,0.28000000000,0.09740259740
8,0.49194743000,0.41333333333,0.15669515670,0.32000000000,0.16883116883
9,0.49223050775,0.48000000000,0.26210826211,0.32000000000,0.06168831169
10,0.48990343317,0.45333333333,0.26424501425,0.32000000000,0.14610389610
11,0.48666975949,0.40000000000,0.20726495726,0.44000000000,0.31168831169
12,0.48909049179,0.44000000000,0.23041310541,0.32000000000,0.24025974026
13,0.48656340193,0.45333333333,0.31125356125,0.40000000000,0.28246753247
14,0.48319705453,0.46666666667,0.45405982906,0.32000000000,0.27597402597
15,0.48398307053,0.44000000000,0.32300569801,0.40000000000,0.32792207792
16,0.48016023954,0.48000000000,0.38960113960,0.36000000000,0.29220779221
17,0.48153899901,0.42666666667,0.31054131054,0.48000000000,0.39285714286
18,0.48020174341,0.46666666667,0.45156695157,0.32000000000,0.30844155844
19,0.48106818728,0.49333333333,0.45584045584,0.52000000000,0.49025974026
20,0.48030011647,0.50666666667,0.47970085470,0.52000000000,0.45129870130
21,0.48012164111,0.49333333333,0.42592592593,0.60000000000,0.52922077922
22,0.48049450445,0.52000000000,0.50142450142,0.56000000000,0.66883116883
23,0.47958152479,0.44000000000,0.44444444444,0.60000000000,0.58116883117
24,0.48026021859,0.50666666667,0.44017094017,0.48000000000,0.46753246753
25,0.48008525592,0.57333333333,0.49857549858,0.56000000000,0.52922077922
26,0.47869119894,0.54666666667,0.54558404558,0.40000000000,0.39935064935
27,0.47937690247,0.58666666667,0.56801994302,0.56000000000,0.58441558442
28,0.48065656195,0.53333333333,0.47756410256,0.52000000000,0.69805194805
29,0.47875193545,0.56000000000,0.50961538462,0.36000000000,0.33441558442
30,0.47786588314,0.57333333333,0.62250712251,0.44000000000,0.49350649351
31,0.47880507488,0.58666666667,0.55769230769,0.56000000000,0.63961038961
32,0.47916409133,0.50666666667,0.47507122507,0.32000000000,0.35714285714
33,0.47916011752,0.60000000000,0.59579772080,0.44000000000,0.61363636364
34,0.47950653328,0.58666666667,0.58618233618,0.68000000000,0.74350649351
35,0.47944789585,0.66666666667,0.62606837607,0.52000000000,0.50000000000
36,0.47945573751,0.64000000000,0.68055555556,0.52000000000,0.56818181818
37,0.47899058734,0.65333333333,0.75783475783,0.56000000000,0.57467532468
38,0.47974456297,0.50666666667,0.55840455840,0.60000000000,0.71103896104
39,0.47892780619,0.61333333333,0.71545584046,0.52000000000,0.54220779221
40,0.47941081184,0.56000000000,0.57300569801,0.52000000000,0.57467532468
41,0.47912004656,0.64000000000,0.66203703704,0.64000000000,0.81168831169
42,0.47870849211,0.61333333333,0.59259259259,0.60000000000,0.70129870130
43,0.47852488273,0.65333333333,0.64494301994,0.60000000000,0.69805194805
