# iter,cost,accuracy_train,auc_train,accuracy_val,auc_val
0,0.58713354805,0.36000000000,0.07325746799,0.32000000000,0.04487179487
1,0.59310667009,0.33333333333,0.13193456615,0.44000000000,0.05128205128
2,0.60702455951,0.38666666667,0.08783783784,0.36000000000,0.09615384615
3,0.61448952170,0.33333333333,0.17638691323,0.32000000000,0.10576923077
4,0.58469113444,0.42666666667,0.19879089616,0.44000000000,0.11217948718
5,0.58969514378,0.37333333333,0.18421052632,0.40000000000,0.07051282051
6,0.59221858831,0.40000000000,0.17709815078,0.48000000000,0.08974358974
7,0.60627845820,0.46666666667,0.22972972973,0.36000000000,0.09615384615
8,0.59773830703,0.38666666667,0.18065433855,0.48000000000,0.15064102564
9,0.56636963472,0.46666666667,0.17780938834,0.44000000000,0.17307692308
10,0.53786163115,0.45333333333,0.31187766714,0.40000000000,0.04487179487
11,0.52574462451,0.44000000000,0.32432432432,0.52000000000,0.23397435897
12,0.52109832471,0.45333333333,0.31578947368,0.44000000000,0.16666666667
13,0.52468325518,0.48000000000,0.33997155050,0.48000000000,0.14102564103
14,0.51868183664,0.44000000000,0.27169274538,0.48000000000,0.12179487179
15,0.52036573524,0.44000000000,0.29409672831,0.44000000000,0.30448717949
16,0.52236746769,0.41333333333,0.32645803698,0.52000000000,0.24358974359
17,0.52217600374,0.48000000000,0.26884779516,0.56000000000,0.25641025641
18,0.50551183685,0.49333333333,0.33392603129,0.48000000000,0.20512820513
19,0.51142291352,0.45333333333,0.29231863442,0.52000000000,0.25961538462
20,0.50786880554,0.49333333333,0.38904694168,0.48000000000,0.13141025641
21,0.50374129004,0.50666666667,0.27667140825,0.48000000000,0.37500000000
22,0.50724794901,0.49333333333,0.41963015647,0.52000000000,0.31089743590
23,0.50578817210,0.52000000000,0.48293029872,0.52000000000,0.39423076923
24,0.50510170113,0.50666666667,0.44345661451,0.44000000000,0.39743589744
25,0.50405155648,0.50666666667,0.52702702703,0.52000000000,0.13141025641
26,0.50365829019,0.52000000000,0.57681365576,0.52000000000,0.25961538462
